column00,testGroup,device,browser,browserVersion,userAgent,users,newUsers,sessions,pis,acceleratedPis,addToCartEvents,creditcardPaymentEvent,paypalPaymentEvent,applepayPaymentEvent,conversions
13123,SpeedKit,Mobile,Chrome,91.0.4472.88,"Mozilla/5.0 (Linux; U; Android 13; en-gb; RMX3741 Build/SP1A.210812.016) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36 HeyTapBrowser/45.10.2.3.1",1,1,1,1,0,0,0,0,0,0
13124,SpeedKit,Desktop,Edge,102.0.1245.44,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.124 Safari/537.36 Edg/102.0.1245.44",2,2,2,12,4,1,0,0,0,0
13125,Control,Mobile,Chrome,108,"Mozilla/5.0 (Linux; Android 8.1.0; CPH1901) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",1,1,1,3,0,0,0,0,0,0
13126,Control,Mobile,Chrome,107,"Mozilla/5.0 (Linux; Android 12; M2007J3SP) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36",1,0,1,1,0,0,0,0,0,0
13127,SpeedKit,Mobile,Chrome,108,"Mozilla/5.0 (Linux; Android 13; XQ-BC52) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",1,0,1,1,1,0,0,0,0,0
13128,Control,Mobile,Chrome,117,"Mozilla/5.0 (Linux; Android 10; itel A16 Plus Build/QP1A.190711.020) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",1,1,1,3,0,0,0,0,0,0
13129,SpeedKit,Mobile,Chrome,107,"Mozilla/5.0 (Linux; Android 10; Redmi Note 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36",1,0,1,1,0,0,0,0,0,0
13130,SpeedKit,Mobile,Chrome iOS,95.0.4638.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1",1,1,1,1,0,0,0,0,0,0
13131,SpeedKit,Mobile,Chrome,94.0.4606.85,"Mozilla/5.0 (Linux; Android 11; SM-A307FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.85 Mobile Safari/537.36",1,1,1,7,4,0,0,0,0,0
13132,Control,Mobile,Chrome,117,"Mozilla/5.0 (Linux; Android 10; moto e(7i) power Build/QOJ30.500-12) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",1,1,1,2,0,0,0,0,0,0
13133,Control,Mobile,Chrome,112,"Mozilla/5.0 (Linux; Android 12; M2010J19SI) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36",1,0,2,3,0,0,0,0,0,0
13134,SpeedKit,Mobile,Chrome,108,"Mozilla/5.0 (Linux; Android 13; RMX3630) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",2,2,2,6,3,0,0,0,0,0
13135,Control,Robot,Chrome,96.0.4664.45,"Mozilla/5.0 (Linux; 11; Redmi 9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
13136,Control,Mobile,Chrome,95.0.4638.50,"Mozilla/5.0 (Linux; Android 11; RMX3231) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
13137,SpeedKit,Mobile,Chrome,96.0.4664.45,"Mozilla/5.0 (Linux; Android 10; MAR-LX1A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Mobile Safari/537.36",1,0,1,1,1,0,0,0,0,0
13138,Control,Mobile,Chrome,108,"Mozilla/5.0 (Linux; Android 12; M2103K19I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",1,0,2,3,0,0,0,0,0,0
13139,SpeedKit,Robot,Edge,114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.67",1,1,1,1,0,0,0,0,0,0
13140,SpeedKit,Mobile,Chrome,80.0.3987.99,"Mozilla/5.0 (Linux; Android 10; Nokia 6.1 Plus) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.99 Mobile Safari/537.36",1,1,1,2,1,0,0,0,0,0
13141,SpeedKit,Mobile,Chrome,86.0.4240.198,"Mozilla/5.0 (Linux; Android 9; Redmi Note 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36",1,1,1,2,1,0,0,0,0,0
13142,Control,Mobile,Chrome,104,"Mozilla/5.0 (Linux; Android 13; moto g23) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
13143,SpeedKit,Mobile,Chrome,99.0.4844.88,"Mozilla/5.0 (Linux; Android 12; SM-A525F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.88 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
13144,SpeedKit,Mobile,Chrome,109,"Mozilla/5.0 (Linux; Android 10; M2010J19CI) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36",1,0,2,2,0,0,0,0,0,0
13145,SpeedKit,Desktop,Chrome,103.0.5060.53,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.53 Safari/537.36",1,1,1,2,0,0,0,0,0,0
13146,SpeedKit,Mobile,Chrome,92.0.4515.131,"Mozilla/5.0 (Linux; Android 11; Redmi Note 8 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Mobile Safari/537.36",1,1,1,6,4,0,0,0,0,0
13147,Control,Mobile,Chrome,91.0.4472.114,"Mozilla/5.0 (Linux; Android 12; V2125) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",2,1,2,2,0,0,0,0,0,0
13148,SpeedKit,Mobile,Chrome,106,"Mozilla/5.0 (Linux; Android 10; JNY-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Mobile Safari/537.36",1,1,1,2,0,0,0,0,0,0
13149,SpeedKit,Mobile,Chrome,86.0.4240.75,"Mozilla/5.0 (Linux; Android 10; LIO-L29) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Mobile Safari/537.36",1,0,1,4,0,0,0,0,0,0
13150,SpeedKit,Mobile,Chrome iOS,109.0.5414.112,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/109.0.5414.112 Mobile/15E148 Safari/604.1",1,0,1,3,2,1,0,0,0,0
13151,Control,Mobile,Chrome,106,"Mozilla/5.0 (Linux; Android 13; SM-A426U1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Mobile Safari/537.36",1,0,1,1,0,0,0,0,0,0
13152,SpeedKit,Mobile,Chrome,107,"Mozilla/5.0 (Linux; Android 12; M2003J15SC) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36",3,0,3,7,3,1,0,0,0,0
13153,SpeedKit,Mobile,Chrome,86.0.4240.198,"Mozilla/5.0 (Linux; Android 9; MHA-L29) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36",1,0,2,3,1,0,0,0,0,0
13154,SpeedKit,Mobile,Chrome,99.0.4844.73,"Mozilla/5.0 (Linux; Android 10; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.73 Mobile Safari/537.36",1,0,1,3,3,0,0,0,0,0
13155,SpeedKit,Mobile,Chrome,103,"Mozilla/5.0 (Linux; Android 10; SM-M305F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
13156,SpeedKit,Mobile,Chrome,114,"Mozilla/5.0 (Linux; arm_64; Android 11; M2007J20CG) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 YaApp_Android/23.72.1 YaSearchBrowser/23.72.1 BroPP/1.0 SA/3 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
13157,Control,Mobile,Chrome,83.0.4103.106,"Mozilla/5.0 (Linux; Android 10; SNE-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36",1,1,1,13,0,0,0,0,0,0
13158,SpeedKit,Mobile,Chrome,103,"Mozilla/5.0 (Linux; Android 12; RMX2161) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
13159,Control,Mobile,Chrome,101,"Mozilla/5.0 (Linux; Android 10; SM-N960F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Mobile Safari/537.36",1,1,1,8,0,0,0,0,0,0
13160,SpeedKit,Mobile,Chrome,107,"Mozilla/5.0 (Linux; Android 12; SM-A032F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36",1,1,1,2,1,0,0,0,0,0
13161,Control,Mobile,Chrome,90.0.4430.210,"Mozilla/5.0 (Linux; Android 11; EB2101) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
13162,Control,Mobile,Chrome,87.0.4280.141,"Mozilla/5.0 (Linux; Android 11; V2120) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",1,1,1,6,0,0,0,0,0,0
13163,SpeedKit,Mobile,Chrome iOS,86.0.4240.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/86.0.4240.93 Mobile/15E148 Safari/604.1",1,1,1,2,0,0,0,0,0,0
13164,Control,Mobile,Chrome,106,"Mozilla/5.0 (Linux; Android 10; LIO-L29) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Mobile Safari/537.36",1,0,1,1,0,0,0,0,0,0
13165,Control,Mobile,Chrome,91.0.4472.120,"Mozilla/5.0 (Linux; Android 10; RMX1825) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1,0,1,2,0,0,0,0,0,0
13166,Control,Mobile,Chrome,85.0.4183.101,"Mozilla/5.0 (Linux; Android 10; HD1911) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.101 Mobile Safari/537.36",1,1,3,17,0,2,0,0,0,0
13167,Control,Mobile,Chrome,87.0.4280.101,"Mozilla/5.0 (Linux; Android 9; vivo 1723) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
13168,SpeedKit,Mobile,Chrome,110,"Mozilla/5.0 (Linux; arm_64; Android 10; BMH-AN10) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 YaApp_Android/23.36.1 YaSearchBrowser/23.36.1 BroPP/1.0 SA/3 Mobile Safari/537.36",1,1,1,4,1,0,0,0,0,0
13169,SpeedKit,Mobile,Chrome,103,"Mozilla/5.0 (Linux; Android 10; SM-M115F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36",1,0,1,1,0,0,0,0,0,0
13170,SpeedKit,Mobile,Chrome,96.0.4664.45,"Mozilla/5.0 (Linux; Android 10; SM-G960F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
13171,Control,Mobile,Chrome,107,"Mozilla/5.0 (Linux; Android 11; SM-A707F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36",1,1,1,5,0,0,0,0,0,0
13172,SpeedKit,Mobile,Chrome,90.0.4430.91,"Mozilla/5.0 (Linux; Android 9; vivo 1901) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.91 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
13173,Control,Mobile,Chrome,105,"Mozilla/5.0 (Linux; Android 11; TECNO LE6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Mobile Safari/537.36",1,0,1,1,0,0,0,0,0,0
13174,SpeedKit,Robot,Chrome,117,"Mozilla/5.0 (Macintosh; Intel Mac OS X 12_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",1,0,1,1,0,0,0,0,0,0
13175,Control,Mobile,Chrome,96.0.4664.104,"Mozilla/5.0 (Linux; Android 11; CPH2223) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",1,0,1,1,0,0,0,0,0,0
13176,Control,Mobile,Chrome,103,"Mozilla/5.0 (Linux; Android 9; SM-A705FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
13177,SpeedKit,Mobile,Chrome,109,"Mozilla/5.0 (Linux; Android 12; HD1911) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36",1,1,1,5,1,0,0,0,0,0
13178,SpeedKit,Mobile,Chrome,107,"Mozilla/5.0 (Linux; Android 9; SM-J730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36",1,1,1,2,0,0,0,0,0,0
13179,SpeedKit,Mobile,Safari,16.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",2104,1665,2573,5210,1480,225,32,1,6,41
13180,Control,Mobile,Chrome iOS,108.0.5359.112,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/108.0.5359.112 Mobile/15E148 Safari/604.1",30,23,36,71,0,4,0,0,0,0
13181,SpeedKit,Mobile,Chrome,98.0.4758.101,"Mozilla/5.0 (Linux; Android 11; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.101 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
13182,SpeedKit,Desktop,Chrome,114,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",311,226,343,739,241,2,0,0,0,0
13183,Control,Robot,Chrome,104.0.5112.101,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.101 Safari/537.36",3,3,3,4,0,0,0,0,0,0
13184,Control,Desktop,Edge,117,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36 Edg/117.0.2045.55",88,41,119,579,1,37,4,0,0,7
13185,SpeedKit,Mobile,Chrome,103,"Mozilla/5.0 (Linux; Android 12; KB2001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36",1,0,3,11,5,0,0,0,0,0
13186,Control,Desktop,Chrome,114.0.5735.289,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.5735.289 Safari/537.36",17,6,22,87,0,8,0,7,0,6
13187,Control,Mobile,Chrome,103,"Mozilla/5.0 (Linux; Android 12; M2010J19SI) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36",21,16,27,68,0,2,0,0,0,0
13188,SpeedKit,Desktop,Edge,109,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.12",3,3,3,10,2,0,0,0,0,0
13189,Control,Mobile,Chrome,99.0.4844.88,"Mozilla/5.0 (Linux; Android 12; moto g71 5G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.88 Mobile Safari/537.36",3,3,4,5,0,0,0,0,0,0
13190,SpeedKit,Mobile,Chrome,83.0.4103.106,"Mozilla/5.0 (Linux; Android 11; V2036) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36",2,2,2,2,0,0,0,0,0,0
13191,SpeedKit,Desktop,Edge,110,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.69",2,0,6,19,3,0,0,0,0,0
13192,SpeedKit,Mobile,Chrome iOS,107.0.5304.66,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.66 Mobile/15E148 Safari/604.1",3,1,4,21,8,0,0,0,0,0
13193,Control,Mobile,Chrome iOS,116.0.5845.146,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/116.0.5845.146 Mobile/15E148 Safari/604.1",19,14,22,51,0,4,0,1,0,2
13194,SpeedKit,Mobile,Chrome,105,"Mozilla/5.0 (Linux; Android 12; SM-F415F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Mobile Safari/537.36",2,2,2,7,1,0,0,0,0,0
13195,SpeedKit,Tablet,Safari,12.1.2,"Mozilla/5.0 (iPad; CPU OS 12_5_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",94,61,100,164,36,1,0,0,0,0
13196,Control,Mobile,Chrome,116,"Mozilla/5.0 (Linux; Android 13; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",14,14,14,14,0,0,0,0,0,0
13197,Control,Robot,Chrome iOS,117.0.5938.117,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/117.0.5938.117 Mobile/15E148 Safari/604.1",44,24,52,260,0,20,1,0,0,1
13198,SpeedKit,Mobile,Chrome iOS,116.0.5845.103,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/116.0.5845.103 Mobile/15E148 Safari/604.1",7,4,8,11,5,0,0,0,0,0
13199,Control,Mobile,Chrome iOS,116.0.5845.103,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/116.0.5845.103 Mobile/15E148 Safari/604.1",6,3,7,7,0,0,0,0,0,0
13200,SpeedKit,Mobile,Safari,16.5.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.1 Safari/605.1.15",1,0,1,1,0,0,0,0,0,0
13201,SpeedKit,Mobile,Chrome,104,"Mozilla/5.0 (Linux; Android 13; A063) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36",3,1,3,7,2,0,0,0,0,0
13202,Control,Mobile,Chrome,109,"Mozilla/5.0 (Linux; Android 9; JKM-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36",1,1,1,2,0,0,0,0,0,0
13203,SpeedKit,Mobile,Chrome,85.0.4183.101,"Mozilla/5.0 (Linux; Android 10; moto e(7) power) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.101 Mobile Safari/537.36",4,4,4,5,0,0,0,0,0,0
13204,SpeedKit,Mobile,Chrome iOS,117.0.5938.108,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/117.0.5938.108 Mobile/15E148 Safari/604.1",13,6,17,33,11,0,0,0,0,0
13205,SpeedKit,Mobile,Chrome,102.0.5005.125,"Mozilla/5.0 (Linux; Android 12; Studio Mini 2023 Build/SP1A.210812.016) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.125 Mobile Safari/537.36",2,2,2,3,0,0,0,0,0,0
13206,Control,Desktop,Edge,112,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36 Edg/112.0.1722.34",1,1,2,5,0,0,0,0,0,0
13207,SpeedKit,Mobile,Chrome,90.0.4430.210,"Mozilla/5.0 (Linux; Android 11; RMX3261) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",2,2,2,2,0,0,0,0,0,0
13208,Control,Mobile,Chrome,91.0.4472.88,"Mozilla/5.0 (Linux; U; Android 12; en-gb; RMX3151 Build/SP1A.210812.016) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36 HeyTapBrowser/45.9.3.9.1",1,0,1,1,0,0,0,0,0,0
13209,SpeedKit,Mobile,Chrome,91.0.4472.88,"Mozilla/5.0 (Linux; U; Android 10; en-us; CPH2179 Build/QP1A.190711.020) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36 HeyTapBrowser/45.8.7.1",1,1,2,2,0,0,0,0,0,0
13210,Control,Mobile,Chrome iOS,91.0.4472.80,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.80 Mobile/15E148 Safari/604.1",2,2,2,8,0,0,0,0,0,0
13211,SpeedKit,Mobile,Chrome,105.0.5195.136,"Mozilla/5.0 (Linux; Android 12; RMX3690 Build/SP1A.210812.016) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.5195.136 Mobile Safari/537.36",4,4,4,10,1,0,0,0,0,0
13212,Control,Tablet,Chrome iOS,117.0.5938.117,"Mozilla/5.0 (iPad; CPU OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/117.0.5938.117 Mobile/15E148 Safari/604.1",2,2,2,5,0,0,0,0,0,0
13213,Control,Mobile,Chrome,95.0.4638.74,"Mozilla/5.0 (Linux; Android 9; SM-J610G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.74 Mobile Safari/537.36",1,1,1,5,0,0,0,0,0,0
13214,Control,Mobile,Chrome,106.0.5249.126,"Mozilla/5.0 (Linux; Android 11; RMX3231 Build/RP1A.201005.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.5249.126 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
13215,SpeedKit,Mobile,Chrome,97.0.4692.98,"Mozilla/5.0 (Linux; Android 11; 6102D Build/RP1A.200720.011) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.98 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
13216,Control,Mobile,Chrome,104,"Mozilla/5.0 (Linux; Android 13; V2153) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36",5,4,6,7,0,0,0,0,0,0
13217,SpeedKit,Mobile,Chrome,90.0.4430.210,"Mozilla/5.0 (Linux; Android 11; moto g play (2021)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
13218,SpeedKit,Mobile,Chrome,107,"Mozilla/5.0 (Linux; Android 10; M2006C3MII) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36",4,1,4,4,1,0,0,0,0,0
13219,SpeedKit,Mobile,Safari,13.0.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1",4,1,6,10,4,0,0,0,0,0
13220,SpeedKit,Mobile,Chrome,108,"Mozilla/5.0 (Linux; Android 11; CPH2269) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",3,2,3,3,1,0,0,0,0,0
13221,Control,Mobile,Chrome,106,"Mozilla/5.0 (Linux; Android 13; SM-A042F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Mobile Safari/537.36",10,7,11,18,0,0,0,0,0,0
13222,Control,Mobile,Chrome,77.0.3865.116,"Mozilla/5.0 (Linux; U; Android 11; en-gb; RMX2001 Build/RP1A.200720.011) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 HeyTapBrowser/45.8.2.9",1,1,1,3,0,0,0,0,0,0
13223,SpeedKit,Mobile,Chrome,91.0.4472.88,"Mozilla/5.0 (Linux; U; Android 12; en-in; CPH2477 Build/SP1A.210812.016) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36 HeyTapBrowser/45.9.5.1.1",9,7,9,15,4,1,0,0,0,1
13224,Control,Mobile,Chrome,91.0.4472.120,"Mozilla/5.0 (Linux; Android 8.1.0; vivo 1801) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
13225,Control,Mobile,Chrome,116.0.5845.808,"Mozilla/5.0 (Linux; arm_64; Android 12; SM-A217F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.808 YaApp_Android/23.92.1 YaSearchBrowser/23.92.1 BroPP/1.0 SA/3 Mobile Safari/537.36",1,0,1,1,0,0,0,0,0,0
13226,Control,Mobile,Chrome,115.0.5790.138,"Mozilla/5.0 (Linux; Android 11; moto e20 Build/RONS31.267-94-14) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.5790.138 Mobile Safari/537.36",1,1,1,2,0,0,0,0,0,0
13227,Control,Mobile,Chrome,105,"Mozilla/5.0 (Linux; Android 12; moto g play - 2023) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Mobile Safari/537.36",9,7,13,28,0,0,0,0,0,0
13228,SpeedKit,Mobile,Chrome,101,"Mozilla/5.0 (Linux; Android 10; SM-J600G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
13229,Control,Mobile,Chrome,106,"Mozilla/5.0 (Linux; Android 6.0.1; SM-N910T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Mobile Safari/537.36",1,0,1,1,0,0,0,0,0,0
